Ano,Categoria da Situação,Cor / Raça,Código da Matricula,Código do Ciclo Matricula,Data de Fim Previsto do Ciclo,Data de Inicio do Ciclo,Data de Ocorrencia da Matricula,Eixo Tecnológico,Faixa Etária,Mês De Ocorrência da Situação,Nome de Curso,Renda Familiar,Sexo,Situação de Matrícula,Subeixo Tecnológico,Tipo de Curso,Turno
2024,Em curso,Parda,113172206,3022361,2026-07-30,2023-08-14,2023-08-01,Recursos Naturais,45 a 49 anos,2023-08-25,Técnico em Agroecologia,"1<RFP<=1,5",M,Em fluxo,Agrícola,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,113174466,3022434,2026-07-31,2023-08-14,2023-08-01,Informação e Comunicação,25 a 29 anos,2023-08-25,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Em fluxo,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,113174372,3022434,2026-07-31,2023-08-14,2023-08-01,Informação e Comunicação,20 a 24 anos,2023-08-25,Análise e Desenvolvimento de Sistemas,"RFP>3,5",M,Em fluxo,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,113174002,3022434,2026-07-31,2023-08-14,2023-08-01,Informação e Comunicação,20 a 24 anos,2023-08-25,Análise e Desenvolvimento de Sistemas,"2,5<RFP<=3,5",M,Em fluxo,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Preta,116725635,3069965,2027-06-30,2024-02-19,2024-02-01,Controle e Processos Industriais,30 a 34 anos,2024-02-25,Eletrônica Industrial,Não declarada,M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,113173994,3022434,2026-07-31,2023-08-14,2023-08-01,Informação e Comunicação,25 a 29 anos,2023-08-25,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Em fluxo,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,113174770,3022412,2026-07-31,2023-08-14,2023-08-01,Gestão e Negócios,45 a 49 anos,2023-08-25,Processos Gerenciais,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Indígena,113174810,3022412,2026-07-31,2023-08-14,2023-08-01,Gestão e Negócios,30 a 34 anos,2023-08-25,Processos Gerenciais,"RFP>3,5",F,Em fluxo,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Concluintes,Branca,113517633,3022387,2024-12-31,2023-08-14,2023-08-01,"Turismo, Hospitalidade e Lazer",Maior de 60 anos,2025-01-25,Técnico em Guia de Turismo,"1<RFP<=1,5",F,Concluída no prazo,Turismo,Técnico-Subsequente,Noturno
2024,Em curso,Branca,113174004,3022434,2026-07-31,2023-08-14,2023-08-01,Informação e Comunicação,20 a 24 anos,2023-08-25,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",F,Em fluxo,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,113174010,3022434,2026-07-31,2023-08-14,2023-08-01,Informação e Comunicação,30 a 34 anos,2023-08-25,Análise e Desenvolvimento de Sistemas,"2,5<RFP<=3,5",M,Em fluxo,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949709,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,30 a 34 anos,2024-08-25,Processos Gerenciais,"1<RFP<=1,5",M,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120947473,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,20 a 24 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"RFP>3,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Preta,121349707,3154251,2027-07-31,2024-08-19,2024-09-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2024-09-25,Gestão Desportiva e de Lazer,"1<RFP<=1,5",M,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Parda,120949713,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,40 a 44 anos,2024-08-25,Processos Gerenciais,"1<RFP<=1,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Parda,120949735,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,20 a 24 anos,2024-08-25,Processos Gerenciais,"0<RFP<=0,5",M,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Parda,120947933,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,25 a 29 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",F,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Parda,120949661,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,15 a 19 anos,2024-08-25,Processos Gerenciais,"1<RFP<=1,5",M,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,121351529,3154251,2027-07-31,2024-08-19,2024-09-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2024-09-25,Gestão Desportiva e de Lazer,"1<RFP<=1,5",M,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Não declarada,121349713,3154251,2027-07-31,2024-08-19,2024-09-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2024-09-25,Gestão Desportiva e de Lazer,Não declarada,F,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Branca,121349723,3154251,2027-07-31,2024-08-19,2024-09-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2024-09-25,Gestão Desportiva e de Lazer,"1,5<RFP<=2,5",M,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Preta,120947945,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,20 a 24 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,Não declarada,M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949665,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,20 a 24 anos,2024-08-25,Processos Gerenciais,"1<RFP<=1,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949675,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,20 a 24 anos,2024-08-25,Processos Gerenciais,"2,5<RFP<=3,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949619,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,40 a 44 anos,2024-08-25,Processos Gerenciais,"1<RFP<=1,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,121349609,3154248,2027-07-31,2024-08-19,2024-09-01,Gestão e Negócios,30 a 34 anos,2024-09-25,Processos Gerenciais,"0<RFP<=0,5",M,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120947861,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,20 a 24 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"2,5<RFP<=3,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Parda,120949729,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,45 a 49 anos,2024-08-25,Processos Gerenciais,"1,5<RFP<=2,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949623,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,30 a 34 anos,2024-08-25,Processos Gerenciais,"1<RFP<=1,5",M,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,121349721,3154251,2027-07-31,2024-08-19,2024-09-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2024-09-25,Gestão Desportiva e de Lazer,"1,5<RFP<=2,5",F,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Branca,120947941,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,20 a 24 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949789,3154251,2027-07-31,2024-08-19,2024-08-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2024-08-25,Gestão Desportiva e de Lazer,"1<RFP<=1,5",F,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Não declarada,121349711,3154251,2027-07-31,2024-08-19,2024-09-01,"Turismo, Hospitalidade e Lazer",30 a 34 anos,2024-09-25,Gestão Desportiva e de Lazer,Não declarada,M,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Preta,120947463,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,35 a 39 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949673,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,15 a 19 anos,2024-08-25,Processos Gerenciais,"0,5<RFP<=1",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Preta,120948003,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,35 a 39 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Preta,120949727,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,35 a 39 anos,2024-08-25,Processos Gerenciais,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,121349611,3154248,2027-07-31,2024-08-19,2024-09-01,Gestão e Negócios,50 a 54 anos,2024-09-25,Processos Gerenciais,"1,5<RFP<=2,5",M,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120949725,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,45 a 49 anos,2024-08-25,Processos Gerenciais,"0<RFP<=0,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,94167727,2674867,2022-12-23,2020-02-17,2020-02-01,Informação e Comunicação,30 a 34 anos,2020-02-25,Análise e Desenvolvimento de Sistemas,Não declarada,M,Retido,Informática,Superior-Tecnologia,Matutino
2024,Em curso,Preta,113172598,3022361,2026-07-30,2023-08-14,2023-08-01,Recursos Naturais,20 a 24 anos,2023-08-25,Técnico em Agroecologia,"1<RFP<=1,5",M,Em fluxo,Agrícola,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,85566356,2496392,2021-07-15,2018-03-01,2018-03-01,Controle e Processos Industriais,Maior de 60 anos,2018-03-25,Eletrônica Industrial,"0<RFP<=0,5",M,Retido,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,85566540,2496392,2021-07-15,2018-03-01,2018-03-01,Controle e Processos Industriais,25 a 29 anos,2018-03-25,Eletrônica Industrial,"1<RFP<=1,5",M,Retido,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Preta,113517781,3022412,2026-07-31,2023-08-14,2023-08-01,Gestão e Negócios,30 a 34 anos,2023-08-25,Processos Gerenciais,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Concluintes,Branca,104008446,2850152,2024-12-20,2022-04-11,2022-04-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-12-25,Técnico em Lazer,"2,5<RFP<=3,5",M,Concluída no prazo,Lazer,Técnico-Integrado,Vespertino
2024,Evadidos,Parda,104008456,2850152,2024-12-20,2022-04-11,2022-04-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2024-10-25,Técnico em Lazer,"0<RFP<=0,5",M,Abandono,Lazer,Técnico-Integrado,Vespertino
2024,Concluintes,Amarela,104008468,2850152,2024-12-20,2022-04-11,2022-04-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-12-25,Técnico em Lazer,"2,5<RFP<=3,5",F,Concluída no prazo,Lazer,Técnico-Integrado,Vespertino
2024,Concluintes,Branca,104008482,2850152,2024-12-20,2022-04-11,2022-04-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-12-25,Técnico em Lazer,"0,5<RFP<=1",F,Concluída no prazo,Lazer,Técnico-Integrado,Vespertino
2024,Em curso,Branca,104121220,2850152,2024-12-20,2022-04-11,2022-04-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2022-04-25,Técnico em Lazer,"0,5<RFP<=1",F,Em fluxo,Lazer,Técnico-Integrado,Vespertino
2024,Em curso,Branca,116720735,3069951,2026-12-30,2024-02-19,2024-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-02-25,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Integral
2024,Em curso,Branca,116720741,3069951,2026-12-30,2024-02-19,2024-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-02-25,Técnico em Lazer,"0,5<RFP<=1",M,Ingressante,Lazer,Técnico-Integrado,Integral
2024,Em curso,Branca,116720751,3069951,2026-12-30,2024-02-19,2024-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-02-25,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Integral
2024,Em curso,Branca,116720763,3069951,2026-12-30,2024-02-19,2024-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-02-25,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Integral
2024,Em curso,Branca,101734591,2815151,2024-12-31,2021-10-06,2021-10-01,Controle e Processos Industriais,20 a 24 anos,2021-10-25,Técnico em Eletrônica,"0,5<RFP<=1",M,Em fluxo,Elétrica,Técnico-Integrado,Vespertino
2024,Em curso,Preta,94167661,2674867,2022-12-23,2020-02-17,2020-02-01,Informação e Comunicação,20 a 24 anos,2020-02-25,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",M,Retido,Informática,Superior-Tecnologia,Matutino
2024,Em curso,Branca,94167689,2674867,2022-12-23,2020-02-17,2020-02-01,Informação e Comunicação,30 a 34 anos,2020-02-25,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Retido,Informática,Superior-Tecnologia,Matutino
2024,Em curso,Branca,85567192,2496392,2021-07-15,2018-03-01,2018-03-01,Controle e Processos Industriais,45 a 49 anos,2018-03-25,Eletrônica Industrial,Não declarada,M,Retido,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,85567254,2496392,2021-07-15,2018-03-01,2018-03-01,Controle e Processos Industriais,20 a 24 anos,2018-03-25,Eletrônica Industrial,"1,5<RFP<=2,5",F,Retido,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,85567484,2496392,2021-07-15,2018-03-01,2018-03-01,Controle e Processos Industriais,30 a 34 anos,2018-03-25,Eletrônica Industrial,"1<RFP<=1,5",M,Retido,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,116720775,3069951,2026-12-30,2024-02-19,2024-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-02-25,Técnico em Lazer,"RFP>3,5",F,Ingressante,Lazer,Técnico-Integrado,Integral
2024,Em curso,Branca,85566524,2496392,2021-07-15,2018-03-01,2018-03-01,Controle e Processos Industriais,55 a 59 anos,2018-03-25,Eletrônica Industrial,"2,5<RFP<=3,5",M,Retido,Elétrica,Superior-Tecnologia,Noturno
2024,Concluintes,Branca,94167719,2674867,2022-12-23,2020-02-17,2020-02-01,Informação e Comunicação,20 a 24 anos,2024-11-25,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",M,Concluída com atraso,Informática,Superior-Tecnologia,Matutino
2024,Em curso,Preta,116725623,3069965,2027-06-30,2024-02-19,2024-02-01,Controle e Processos Industriais,25 a 29 anos,2024-02-25,Eletrônica Industrial,Não declarada,F,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Parda,94169111,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,50 a 54 anos,2020-02-25,Técnico em Comércio,"1<RFP<=1,5",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Branca,94169089,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,25 a 29 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",M,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Branca,72173680,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-25,Técnico em Comércio,"0<RFP<=0,5",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,72173788,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,45 a 49 anos,2017-03-25,Técnico em Comércio,Não declarada,F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Branca,120947849,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,25 a 29 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120947855,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,30 a 34 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Branca,120947869,3154208,2027-07-31,2024-08-19,2024-08-01,Informação e Comunicação,25 a 29 anos,2024-08-25,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2024,Em curso,Não declarada,121349719,3154251,2027-07-31,2024-08-19,2024-09-01,"Turismo, Hospitalidade e Lazer",25 a 29 anos,2024-09-25,Gestão Desportiva e de Lazer,Não declarada,M,Ingressante,Lazer,Superior-Tecnologia,Matutino
2024,Em curso,Branca,120949657,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,20 a 24 anos,2024-08-25,Processos Gerenciais,"1<RFP<=1,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Parda,120949711,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,20 a 24 anos,2024-08-25,Processos Gerenciais,"1,5<RFP<=2,5",F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Parda,120949719,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,30 a 34 anos,2024-08-25,Processos Gerenciais,"0,5<RFP<=1",M,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Evadidos,Preta,120949717,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,40 a 44 anos,2024-11-25,Processos Gerenciais,Não declarada,F,Desligada,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Parda,120949721,3154248,2027-07-31,2024-08-19,2024-08-01,Gestão e Negócios,30 a 34 anos,2024-08-25,Processos Gerenciais,Não declarada,F,Ingressante,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Parda,116725613,3069965,2027-06-30,2024-02-19,2024-02-01,Controle e Processos Industriais,35 a 39 anos,2024-02-25,Eletrônica Industrial,Não declarada,F,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,116725619,3069965,2027-06-30,2024-02-19,2024-02-01,Controle e Processos Industriais,45 a 49 anos,2024-02-25,Eletrônica Industrial,Não declarada,M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Preta,116725631,3069965,2027-06-30,2024-02-19,2024-02-01,Controle e Processos Industriais,45 a 49 anos,2024-02-25,Eletrônica Industrial,"0,5<RFP<=1",M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,118024421,3069965,2027-06-30,2024-02-19,2024-03-01,Controle e Processos Industriais,20 a 24 anos,2024-03-25,Eletrônica Industrial,Não declarada,M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Parda,116725615,3069965,2027-06-30,2024-02-19,2024-02-01,Controle e Processos Industriais,20 a 24 anos,2024-02-25,Eletrônica Industrial,"0,5<RFP<=1",M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Preta,118024627,3069965,2027-06-30,2024-02-19,2024-04-01,Controle e Processos Industriais,35 a 39 anos,2024-04-25,Eletrônica Industrial,"0,5<RFP<=1",M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Preta,94169075,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,40 a 44 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Não declarada,94169107,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,50 a 54 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,94169073,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,40 a 44 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Não declarada,94169105,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,20 a 24 anos,2020-02-25,Técnico em Comércio,"1<RFP<=1,5",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,94169101,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,55 a 59 anos,2020-02-25,Técnico em Comércio,Não declarada,F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Não declarada,94169131,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,25 a 29 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Branca,94169121,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,30 a 34 anos,2020-02-25,Técnico em Comércio,"1,5<RFP<=2,5",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Branca,94169097,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,Maior de 60 anos,2020-02-25,Técnico em Comércio,"1<RFP<=1,5",M,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,94169087,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,20 a 24 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,94169135,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,45 a 49 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Parda,94169113,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,40 a 44 anos,2020-02-25,Técnico em Comércio,"1,5<RFP<=2,5",M,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Não declarada,94169115,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,40 a 44 anos,2020-02-25,Técnico em Comércio,"1<RFP<=1,5",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Branca,94169091,2674873,2022-12-23,2020-02-17,2020-02-01,Gestão e Negócios,20 a 24 anos,2020-02-25,Técnico em Comércio,"0,5<RFP<=1",F,Retido,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Parda,91269044,2626429,2022-07-29,2019-07-29,2019-07-01,Gestão e Negócios,40 a 44 anos,2019-07-25,Processos Gerenciais,"0<RFP<=0,5",F,Retido,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,91269068,2626429,2022-07-29,2019-07-29,2019-07-01,Gestão e Negócios,40 a 44 anos,2019-07-25,Processos Gerenciais,Não declarada,F,Retido,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,91269074,2626429,2022-07-29,2019-07-29,2019-07-01,Gestão e Negócios,50 a 54 anos,2019-07-25,Processos Gerenciais,"1<RFP<=1,5",M,Retido,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Branca,104008486,2850152,2024-12-20,2022-04-11,2022-04-01,"Turismo, Hospitalidade e Lazer",20 a 24 anos,2022-04-25,Técnico em Lazer,"0<RFP<=0,5",M,Em fluxo,Lazer,Técnico-Integrado,Vespertino
2024,Em curso,Não declarada,109722965,2850152,2024-12-20,2022-04-11,2023-03-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2023-03-25,Técnico em Lazer,"0<RFP<=0,5",F,Em fluxo,Lazer,Técnico-Integrado,Vespertino
2024,Em curso,Branca,109763759,2968541,2026-12-30,2023-03-13,2023-03-01,Desenvolvimento Educacional e Social,25 a 29 anos,2023-03-25,Letras - Português e Espanhol,"1,5<RFP<=2,5",F,Em fluxo,Desenvolvimento Científico,Superior-Licenciatura,Noturno
2024,Em curso,Branca,113172182,3022361,2026-07-30,2023-08-14,2023-08-01,Recursos Naturais,20 a 24 anos,2023-08-25,Técnico em Agroecologia,"1<RFP<=1,5",M,Em fluxo,Agrícola,Técnico-PROEJA - Integrado,Noturno
2024,Em curso,Preta,113175076,3022412,2026-07-31,2023-08-14,2023-08-01,Gestão e Negócios,20 a 24 anos,2023-08-25,Processos Gerenciais,Não declarada,M,Em fluxo,Gestão e Negócios,Superior-Tecnologia,Noturno
2024,Em curso,Parda,113517621,3022387,2024-12-31,2023-08-14,2023-08-01,"Turismo, Hospitalidade e Lazer",30 a 34 anos,2023-08-25,Técnico em Guia de Turismo,"0,5<RFP<=1",F,Em fluxo,Turismo,Técnico-Subsequente,Noturno
2024,Em curso,Branca,116720725,3069951,2026-12-30,2024-02-19,2024-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-02-25,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Integral
2024,Em curso,Branca,116720739,3069951,2026-12-30,2024-02-19,2024-02-01,"Turismo, Hospitalidade e Lazer",15 a 19 anos,2024-02-25,Técnico em Lazer,Não declarada,F,Ingressante,Lazer,Técnico-Integrado,Integral
2024,Em curso,Branca,116725621,3069965,2027-06-30,2024-02-19,2024-02-01,Controle e Processos Industriais,35 a 39 anos,2024-02-25,Eletrônica Industrial,Não declarada,M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,118024397,3069965,2027-06-30,2024-02-19,2024-03-01,Controle e Processos Industriais,25 a 29 anos,2024-03-25,Eletrônica Industrial,Não declarada,M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Parda,118024747,3069965,2027-06-30,2024-02-19,2024-03-01,Controle e Processos Industriais,40 a 44 anos,2024-03-25,Eletrônica Industrial,"0,5<RFP<=1",M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Branca,118024783,3069965,2027-06-30,2024-02-19,2024-03-01,Controle e Processos Industriais,25 a 29 anos,2024-03-25,Eletrônica Industrial,Não declarada,M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
2024,Em curso,Parda,118027719,3069965,2027-06-30,2024-02-19,2024-03-01,Controle e Processos Industriais,40 a 44 anos,2024-03-25,Eletrônica Industrial,"0<RFP<=0,5",M,Ingressante,Elétrica,Superior-Tecnologia,Noturno
